9509,"20-25; 27-33","FIP 204","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
9510,"20-25; 27-33","EME 2141","Tue;Thu",1899-12-30 15:30:00,1899-12-30 17:00:00
9511,"38","ART 376","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9512,"26","ART 106","Fri",1899-12-30 9:00:00,1899-12-30 16:30:00
9513,"1","FIP 138","Tue;Wed;Thu",1899-12-30 9:30:00,1899-12-30 17:00:00
9514,"29","ART 210","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9515,"38","ART 386","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9516,"20-25; 27-33","SCI 396","Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
9517,"9","FIP 140","Mon",1899-12-30 9:30:00,1899-12-30 11:30:00
9518,"36","ASC 130","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9519,"29","ART 103","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9520,"27","ART 208","Mon",1899-12-30 18:00:00,1899-12-30 21:00:00
9521,"1","SCI 128","Mon;Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 16:00:00
9522,"2","ART 102","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9523,"12","EME 1101","Tue",1899-12-30 17:00:00,1899-12-30 22:00:00
9524,"1","ART 365","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9525,"34","EME 1202","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9526,"3-15","FIP 140","Tue;Thu",1899-12-30 15:30:00,1899-12-30 17:00:00
9527,"38","EME 0050","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9528,"34-36","ART 104","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9529,"10","FIP 204","Thu",1899-12-30 19:00:00,1899-12-30 21:00:00
9530,"28","ART 112","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9531,"25","SCI 236","Tue",1899-12-30 8:00:00,1899-12-30 12:30:00
9532,"3-15","LIB L304","Tue",1899-12-30 9:30:00,1899-12-30 12:30:00
9533,"3-15","ART 106","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9534,"16","ART 106","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
9535,"17","EME 1153","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 7:00:00,1899-12-30 14:00:00
9536,"2","ART 104","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9537,"23-27","EME 2202","Wed",1899-12-30 12:00:00,1899-12-30 13:30:00
9538,"6","ART 102","Fri",1899-12-30 13:30:00,1899-12-30 15:30:00
9539,"1-2","SCI 396","Mon;Tue;Wed;Thu;Fri",1899-12-30 8:00:00,1899-12-30 12:00:00
9540,"20-25; 27-33","ART 103","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
9541,"16","SCI 337","Fri",1899-12-30 13:00:00,1899-12-30 22:00:00
9542,"17","ASC 165","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9543,"17","ART 365","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 17:00:00,1899-12-30 19:00:00
9544,"2","EME 2141","Wed",1899-12-30 7:00:00,1899-12-30 16:00:00
9545,"26","ART 210","Wed",1899-12-30 10:00:00,1899-12-30 14:00:00
9546,"10","ART 365","Fri",1899-12-30 13:00:00,1899-12-30 14:30:00
9547,"36","FIP 121","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9548,"34","EME 2205","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
9549,"30","FIP 124","Fri",1899-12-30 15:30:00,1899-12-30 20:30:00
9550,"3-15","ART 110","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
9551,"16","ASC 140","Mon;Tue;Thu",1899-12-30 8:30:00,1899-12-30 21:30:00
9552,"20-25; 27-33","LIB L302","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9553,"14","ART 112","Wed",1899-12-30 8:00:00,1899-12-30 10:00:00
9554,"16","ART 281","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 15:00:00
9555,"16","ART 206","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
9556,"3-15","SCI 247","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
9557,"34-36","ART 202","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9558,"17","EME 1101","Mon",1899-12-30 9:00:00,1899-12-30 17:00:00
9559,"3; 5; 7; 9; 11; 13; 15","SCI 234","Fri",1899-12-30 17:30:00,1899-12-30 19:30:00
9560,"22","ART 366","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
9561,"37-52","LIB L317","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9562,"3-15","ART 208","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9563,"36","FIP 121","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
9564,"34","EME 1202","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9565,"3","FIP 140","Wed;Thu;Sun",1899-12-30 18:30:00,1899-12-30 22:00:00
9566,"9","LIB 303","Mon",1899-12-30 19:00:00,1899-12-30 21:30:00
9567,"13","ART 382","Mon",1899-12-30 15:30:00,1899-12-30 18:30:00
9568,"9; 11-15","EME 1121","Fri",1899-12-30 16:00:00,1899-12-30 17:00:00
9569,"17","ART 210","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 22:00:00
9570,"3-15","ART 210","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9571,"20-25; 27-33","EME 1151","Mon;Wed",1899-12-30 12:30:00,1899-12-30 14:00:00
9572,"3-15","SCI 333","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
9573,"10","LIB L312","Wed",1899-12-30 19:30:00,1899-12-30 21:00:00
9574,"16","SCI 333","Tue;Wed",1899-12-30 17:30:00,1899-12-30 21:30:00
9575,"36","EME 2141","Tue",1899-12-30 17:30:00,1899-12-30 21:30:00
9576,"34-36","ART 108","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9577,"34","EME 1101","Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
9578,"34-36","ART 110","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9579,"45-46","ART 106","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9580,"16","ASC 165","Fri",1899-12-30 8:30:00,1899-12-30 17:30:00
9581,"39","EME 2181","Thu",1899-12-30 7:00:00,1899-12-30 17:30:00
9582,"16","ART 108","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
9583,"1","ART 202","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9584,"3-15","ASC 165","Wed",1899-12-30 14:30:00,1899-12-30 15:30:00
9585,"36","FIP 204","Wed",1899-12-30 17:30:00,1899-12-30 21:30:00
9586,"38","SCI 236","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9587,"34-36","ART 108","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9588,"29-32","ART 382","Thu",1899-12-30 15:30:00,1899-12-30 17:00:00
9589,"36","EME 1202","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9590,"35","EME 2141","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
9591,"9","FIP 250","Fri",1899-12-30 18:00:00,1899-12-30 21:00:00
9592,"35","EME 2111","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
9593,"20-25; 27-33","ART 108","Mon;Wed",1899-12-30 17:00:00,1899-12-30 18:30:00
9594,"29","EME 1153","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
9595,"34","ASC 130","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9596,"3-15","SCI 396","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9597,"27","EME 1202","Wed",1899-12-30 18:30:00,1899-12-30 20:00:00
9598,"31","EME 1202","Wed",1899-12-30 8:30:00,1899-12-30 10:00:00
9599,"3-15","SCI 396","Mon",1899-12-30 17:30:00,1899-12-30 18:30:00
9600,"3-15","LIB L305","Wed;Fri",1899-12-30 14:00:00,1899-12-30 15:30:00
9601,"34","FIP 129","Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
9602,"5-15","ART 210","Thu",1899-12-30 16:00:00,1899-12-30 17:30:00
9603,"30","LIB L302","Mon",1899-12-30 10:30:00,1899-12-30 12:00:00
9604,"26","FIP 239","Wed",1899-12-30 7:00:00,1899-12-30 16:30:00
9605,"38","SCI 396","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9606,"21","ART 108","Mon",1899-12-30 11:00:00,1899-12-30 12:30:00
9607,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9608,"20-25; 27-33","FIP 139","Wed",1899-12-30 15:30:00,1899-12-30 18:30:00
9609,"37-50","LIB L305","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9610,"20-25; 27-33","ART 102","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
9611,"20-25; 27-33","EME 2205","Thu",1899-12-30 9:00:00,1899-12-30 10:00:00
9612,"17","SCI 234","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9613,"42","ART 112","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9614,"16","ART 208","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
9615,"20-25; 27-33","FIP 129","Tue",1899-12-30 8:30:00,1899-12-30 9:30:00
9616,"38","FIP 250","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9617,"1","ART 218","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9618,"52","EME 1151","Mon;Tue;Wed;Thu;Fri",1899-12-30 8:00:00,1899-12-30 12:00:00
9619,"17","LIB L304","Wed",1899-12-30 12:30:00,1899-12-30 16:30:00
9620,"9","FIP 121","Thu",1899-12-30 11:30:00,1899-12-30 13:30:00
9621,"17","EME 2141","Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 21:00:00
9622,"37-52","LIB L312","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9623,"20-25; 27-33","ART 104","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
9624,"20-25; 27-33","EME 0050","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9625,"25","FIP 138","Mon",1899-12-30 17:00:00,1899-12-30 21:30:00
9626,"3-15","SCI 396","Fri",1899-12-30 14:30:00,1899-12-30 15:30:00
9627,"3-15","EME 1202","Tue",1899-12-30 17:00:00,1899-12-30 19:00:00
9628,"24","EME 1101","Fri",1899-12-30 17:00:00,1899-12-30 22:00:00
9629,"20-25; 27-33","EME 1101","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9630,"7","LIB 303","Fri",1899-12-30 11:30:00,1899-12-30 13:30:00
9631,"16","LIB L305","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
9632,"36","FIP 140","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
9633,"1","ART 386","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9634,"11","SCI 396","Thu",1899-12-30 17:30:00,1899-12-30 18:30:00
9635,"3-15","EME 1151","Mon;Wed",1899-12-30 14:00:00,1899-12-30 15:30:00
9636,"16-18","FIP 139","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9637,"15","ASC 165","Thu",1899-12-30 18:00:00,1899-12-30 20:00:00
9638,"30","ART 104","Tue",1899-12-30 12:30:00,1899-12-30 14:00:00
9639,"17","FIP 124","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 7:00:00,1899-12-30 14:00:00
9640,"6","ART 104","Wed",1899-12-30 11:30:00,1899-12-30 12:30:00
9641,"3-15","ART 386","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9642,"20-25; 27-33","FIP 133","Tue",1899-12-30 16:30:00,1899-12-30 17:30:00
9643,"34","FIP 140","Thu",1899-12-30 8:30:00,1899-12-30 12:30:00
9644,"20-25; 27-33","ART 210","Mon;Wed;Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
9645,"35","ART 366","Tue",1899-12-30 17:30:00,1899-12-30 21:30:00
9646,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9647,"20-25; 27-33","ART 104","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9648,"3-15","EME 2205","Wed",1899-12-30 14:30:00,1899-12-30 15:30:00
9649,"35","EME 2111","Wed",1899-12-30 12:30:00,1899-12-30 16:30:00
9650,"3","EME 1101","Thu",1899-12-30 19:30:00,1899-12-30 21:30:00
9651,"8","ART 376","Wed",1899-12-30 10:30:00,1899-12-30 11:30:00
9652,"7","ART 382","Tue",1899-12-30 12:30:00,1899-12-30 14:30:00
9653,"20","ART 218","Wed",1899-12-30 10:00:00,1899-12-30 12:00:00
9654,"13","ART 219","Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9655,"31","ART 102","Mon",1899-12-30 9:00:00,1899-12-30 11:00:00
9656,"20-25; 27-33","LIB 303","Tue",1899-12-30 16:30:00,1899-12-30 17:30:00
9657,"36","ART 366","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
9658,"5","LIB L305","Thu",1899-12-30 15:00:00,1899-12-30 16:00:00
9659,"46","EME 2202","Mon;Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 12:00:00
9660,"22-33","EME 2202","Thu",1899-12-30 18:00:00,1899-12-30 19:30:00
9661,"3-15","ART 102","Mon;Wed",1899-12-30 8:00:00,1899-12-30 9:30:00
9662,"3-15","ART 214","Mon;Wed;Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
9663,"4","ASC 140","Mon;Tue;Wed;Thu",1899-12-30 18:00:00,1899-12-30 20:00:00
9664,"18","ART 204","Mon",1899-12-30 12:30:00,1899-12-30 17:30:00
9665,"20-25; 27-33","EME 2181","Wed;Fri",1899-12-30 12:30:00,1899-12-30 14:00:00
9666,"8","ART 106","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
9667,"36","ASC 165","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9668,"35","ART 214","Thu",1899-12-30 8:30:00,1899-12-30 12:30:00
9669,"38","ART 281","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9670,"11","ART 103","Mon",1899-12-30 18:00:00,1899-12-30 22:00:00
9671,"17","EME 2205","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
9672,"38","SCI 333","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9673,"40","ART 208","Mon;Tue;Wed;Thu;Fri",1899-12-30 8:30:00,1899-12-30 17:00:00
9674,"45; 52","SCI 337","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9675,"27","ART 102","Thu",1899-12-30 17:00:00,1899-12-30 22:00:00
9676,"20-25; 27-33","ART 219","Tue",1899-12-30 13:00:00,1899-12-30 15:00:00
9677,"3-15","FIP 124","Thu",1899-12-30 15:30:00,1899-12-30 16:30:00
9678,"20-29","EME 2202","Tue",1899-12-30 8:30:00,1899-12-30 11:30:00
9679,"18","ART 102","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
9680,"25","FIP 129","Mon",1899-12-30 8:00:00,1899-12-30 10:30:00
9681,"8","ART 208","Fri",1899-12-30 8:00:00,1899-12-30 9:30:00
9682,"3","ART 204","Wed",1899-12-30 9:30:00,1899-12-30 11:00:00
9683,"1","ART 366","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9684,"34-36","FIP 239","Mon;Tue;Wed;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9685,"26","ART 106","Wed",1899-12-30 10:00:00,1899-12-30 14:00:00
9686,"38-46","FIP 139","Tue;Wed",1899-12-30 9:00:00,1899-12-30 10:30:00
9687,"34","EME 2141","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
9688,"29","ART 112","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9689,"3-15","FIP 250","Tue;Thu",1899-12-30 8:00:00,1899-12-30 11:00:00
9690,"21-26; 29-33","FIP 204","Wed",1899-12-30 18:00:00,1899-12-30 21:00:00
9691,"20-25; 27-33","SCI 333","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9692,"10","ART 208","Mon",1899-12-30 9:30:00,1899-12-30 11:00:00
9693,"30","ART 202","Tue",1899-12-30 12:30:00,1899-12-30 17:00:00
9694,"1","EME 1153","Mon;Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 16:00:00
9695,"34-36","ART 110","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9696,"10; 12; 14-15","EME 2141","Mon",1899-12-30 18:30:00,1899-12-30 20:30:00
9697,"3-15","ART 382","Tue",1899-12-30 14:30:00,1899-12-30 17:30:00
9698,"25","FIP 250","Thu",1899-12-30 15:30:00,1899-12-30 18:30:00
9699,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9700,"35","ART 214","Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
9701,"52","ART 386","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9702,"3-15","SCI 234","Tue",1899-12-30 12:00:00,1899-12-30 13:00:00
9703,"20-25; 27-33","ASC 140","Mon;Wed",1899-12-30 14:00:00,1899-12-30 15:30:00
9704,"1","ART 218","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9705,"23","FIP 239","Fri",1899-12-30 18:00:00,1899-12-30 21:00:00
9706,"34","FIP 250","Thu",1899-12-30 8:30:00,1899-12-30 12:30:00
9707,"40","ART 114","Mon",1899-12-30 7:00:00,1899-12-30 12:00:00
9708,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9709,"3-15","EME 1101","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
9710,"3-15","SCI 236","Tue",1899-12-30 8:30:00,1899-12-30 10:30:00
9711,"17","EME 2141","Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 21:00:00
9712,"16","FIP 140","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
9713,"14","FIP 139","Wed",1899-12-30 17:00:00,1899-12-30 19:00:00
9714,"27","ART 365","Thu",1899-12-30 19:00:00,1899-12-30 21:30:00
9715,"21; 23; 25; 27; 29; 31; 33","ASC 165","Mon",1899-12-30 15:30:00,1899-12-30 17:30:00
9716,"16","ART 208","Mon;Tue;Wed;Sat",1899-12-30 7:00:00,1899-12-30 22:00:00
9717,"3-15","FIP 138","Wed",1899-12-30 12:30:00,1899-12-30 15:30:00
9718,"52","ART 386","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9719,"12","FIP 124","Wed",1899-12-30 9:30:00,1899-12-30 11:30:00
9720,"34-36","ART 104","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9721,"3-15; 20-25; 27-33","ART 218","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9722,"3-15","ART 281","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9723,"29","ART 103","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9724,"35","ART 374","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
9725,"1","ART 219","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9726,"36","EME 2111","Tue",1899-12-30 14:00:00,1899-12-30 15:30:00
9727,"3-15","ART 104","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
9728,"34-36","ART 219","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9729,"29-33","ART 382","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 20:00:00,1899-12-30 22:00:00
9730,"1","ART 208","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9731,"29","FIP 250","Thu",1899-12-30 12:00:00,1899-12-30 14:00:00
9732,"3-15","ASC 165","Wed",1899-12-30 11:00:00,1899-12-30 12:30:00
9733,"14","LIB L302","Mon",1899-12-30 15:30:00,1899-12-30 18:00:00
9734,"17","ART 281","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 7:00:00,1899-12-30 14:00:00
9735,"45; 52","SCI 337","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9736,"2","ART 218","Mon",1899-12-30 7:00:00,1899-12-30 22:00:00
9737,"20-25; 27-33","LIB L305","Wed;Fri",1899-12-30 12:30:00,1899-12-30 14:00:00
9738,"29","ART 103","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
9739,"28","ART 102","Fri",1899-12-30 8:30:00,1899-12-30 10:00:00
9740,"6","FIP 139","Mon",1899-12-30 18:00:00,1899-12-30 20:00:00
9741,"4","ART 110","Wed",1899-12-30 15:30:00,1899-12-30 16:30:00
9742,"20-25; 27-33","ART 218","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9743,"31","ART 104","Thu",1899-12-30 12:30:00,1899-12-30 14:30:00
9744,"46-51","ART 104","Tue;Wed;Fri",1899-12-30 8:30:00,1899-12-30 11:00:00
9745,"20-25; 27-33","EME 2141","Wed",1899-12-30 17:00:00,1899-12-30 20:00:00
9746,"36","ASC 140","Tue",1899-12-30 8:30:00,1899-12-30 16:30:00
9747,"20-25; 27-33","ART 106","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
9748,"12","FIP 124","Tue",1899-12-30 18:00:00,1899-12-30 20:00:00
9749,"26","EME 2111","Wed",1899-12-30 7:00:00,1899-12-30 16:30:00
9750,"16","EME 0050","Mon;Wed",1899-12-30 8:30:00,1899-12-30 21:30:00
9751,"16","ART 102","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
9752,"33","EME 1153","Fri",1899-12-30 8:00:00,1899-12-30 17:00:00
9753,"35","ART 215","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
9754,"39-41","ART 206","Tue;Wed;Fri",1899-12-30 8:30:00,1899-12-30 11:00:00
9755,"3-15","ART 374","Thu",1899-12-30 8:00:00,1899-12-30 11:00:00
9756,"35","ASC 140","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
9757,"12","LIB 303","Tue",1899-12-30 14:00:00,1899-12-30 16:30:00
9758,"20-25; 27-33","ART 214","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
9759,"20-25; 27-33","ASC 165","Wed",1899-12-30 11:30:00,1899-12-30 12:30:00
9760,"3-15","EME 2205","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
9761,"45","ART 386","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9762,"11","ART 206","Fri",1899-12-30 12:30:00,1899-12-30 14:00:00
9763,"51-52","LIB L306","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9764,"28","FIP 124","Wed",1899-12-30 8:00:00,1899-12-30 9:30:00
9765,"11","ART 108","Wed",1899-12-30 18:00:00,1899-12-30 21:00:00
9766,"3-15","EME 1153","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
9767,"25","ART 203","Fri",1899-12-30 12:00:00,1899-12-30 15:00:00
9768,"20-25; 27-33","ART 108","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
9769,"13","ART 202","Mon",1899-12-30 9:30:00,1899-12-30 11:30:00
9770,"39-44","ART 219","Tue;Wed;Fri",1899-12-30 12:00:00,1899-12-30 14:30:00
9771,"35","EME 2205","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
9772,"34","ASC 130","Wed",1899-12-30 12:30:00,1899-12-30 16:30:00
9773,"36","EME 2141","Tue",1899-12-30 17:30:00,1899-12-30 21:30:00
9774,"20-25; 27-33","ART 102","Mon",1899-12-30 12:30:00,1899-12-30 15:30:00
9775,"34","EME 1202","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
9776,"36","ART 208","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
9777,"51-52","LIB L305","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9778,"6","FIP 138","Wed",1899-12-30 15:30:00,1899-12-30 16:30:00
9779,"3-15","EME 1151","Tue;Thu",1899-12-30 15:30:00,1899-12-30 17:00:00
9780,"16","FIP 121","Tue;Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
9781,"52","ART 386","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9782,"21-33","ART 281","Tue",1899-12-30 14:00:00,1899-12-30 16:00:00
9783,"24","ART 103","Wed",1899-12-30 17:00:00,1899-12-30 18:30:00
9784,"38","FIP 239","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
9785,"52","ART 386","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
9786,"26","ART 110","Wed",1899-12-30 10:00:00,1899-12-30 14:00:00
9787,"18","ART 365","Mon",1899-12-30 8:30:00,1899-12-30 13:30:00
9788,"20-25; 27-33","EME 1151","Wed;Fri",1899-12-30 8:00:00,1899-12-30 9:30:00
9789,"16","ART 206","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
9790,"17","ART 204","Mon",1899-12-30 13:00:00,1899-12-30 14:30:00
9791,"3-15","ART 103","Wed;Fri",1899-12-30 14:00:00,1899-12-30 15:30:00
9792,"10","ART 206","Tue",1899-12-30 11:00:00,1899-12-30 13:00:00
9793,"34","ASC 130","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
9794,"16","ART 102","Tue;Thu;Sat",1899-12-30 7:00:00,1899-12-30 15:00:00
9795,"27","ART 219","Wed",1899-12-30 18:00:00,1899-12-30 21:00:00
9796,"52","EME 1151","Mon;Tue;Wed;Thu;Fri",1899-12-30 8:00:00,1899-12-30 12:00:00
9797,"20-25; 27-33","ART 218","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
9798,"16","ART 366","Mon;Tue;Wed",1899-12-30 12:30:00,1899-12-30 16:30:00
